0.202853	35.341	26.1912	20.8145	16.9152	15.9039	16.9643	17.4069	17.9504	18.5503	19.119	17.7929	20.1134	41.2062	65.3361	84.9933	104.088	119.338	132.086	148.978	162.532	173.723	187.638	201.062	214.903	226.785	238.995	254.563	265.19	276.226	289.694	299.226	311.499	321.613	327.647	332.334	340.276	335.17	322.443	313.099	302.219	294.244	285.508	275.804	266.175	257.44	245.002	233.764	220.086	205.562	192.351	178.189	161.893	146.587	134.218	117.874	102.278	86.9386	73.2415	61.8392	51.5885	43.4173	37.1075	30.2647	26.1453	22.8363	20.4509	19.844	18.2003	20.4132	38.3594	62.6888	63.1199	56.0047	39.6427	27.6703	19.1499	19.9112	20.8744	20.3092	20.6525	21.2934	20.7301	31.1132	49.8854	72.2193	92.3123	109.914	130.423	146.892	162.559	176.865	191.63	206.073	221.964	232.876	245.674	259.854	272.483	283.063	295.229	303.605	315.94	315.965	324.374	313.533	302.125	290.194	278.552	268.737	259.048	247.205	235.243	220.615	207.707	189.707
0.21448499999999998	28.5593	21.3092	17.5594	14.5238	14.1196	13.7143	15.5332	14.9231	15.2212	16.3923	16.0569	16.6113	36.4181	56.2564	72.9862	86.8896	99.7372	111.507	124.224	134.793	144.471	155.543	166.74	177.846	189.402	198.849	209.406	219.203	228.649	239.311	247.332	253.417	262.875	268.744	274.35	278.182	275.878	268.387	255.645	248.337	239.918	236.164	229.773	223.893	216.876	208.062	198.968	186.824	175.211	163.702	150.852	139.152	127.507	116.448	104.82	92.5111	79.0877	66.5649	55.612	46.1078	39.4572	32.9066	26.6332	23.0571	18.9314	17.0442	16.3855	15.3635	16.7823	31.9643	51.0396	51.7758	45.36	32.402	22.5319	16.5339	16.5849	16.9901	17.7287	17.3817	17.1078	17.5607	27.1645	44.4622	62.7747	80.941	96.4563	113.022	125.984	137.444	148.583	161.901	172.638	185.808	195.946	207.423	217.067	226.716	239.523	245.3	254.208	262.643	266.37	271.142	260.793	250.453	243.402	232.651	225.218	217.996	209.543	198.548	186.683	175.79	164.258
0.22573800000000002	23.9799	18.3764	15.2178	12.2012	11.7332	12.804	12.6422	12.9524	13.3111	14.2136	14.3591	15.1967	32.3262	49.8593	63.8052	74.7702	85.2534	93.6733	105.153	113.856	123.078	132.529	141.802	148.543	160.126	167.939	175.56	184.145	192.406	198.626	208.405	213.75	221.97	223.885	229.236	233.975	229.38	223.684	213.95	209.118	206.092	199.44	194.238	190.274	182.708	178.596	168.813	160.462	150.97	141.008	131.988	121.297	113.593	104.015	95.5988	82.7413	73.7329	61.3351	51.1361	42.2521	35.124	28.8947	24.7489	20.5772	16.7282	14.8356	14.3965	13.1739	14.8088	28.814	41.1012	43.185	37.5478	26.9767	19.3146	13.9822	14.2448	14.2286	13.7961	14.2708	14.5143	14.8007	24.0112	41.1633	55.6645	71.5984	85.7599	98.0151	109.26	119.965	129.37	138.374	148.211	157.761	168.265	176.269	183.229	192.842	199.836	206.95	216.493	224.491	226.632	230.0	222.061	212.016	206.433	198.494	193.292	187.239	179.258	172.087	161.628	152.464	142.775
0.23619600000000002	20.6592	16.1112	12.7795	10.8709	10.6834	11.3773	11.8305	11.8186	11.5122	12.7082	12.9634	13.7624	29.116	43.5312	56.1483	66.2755	74.0327	80.7643	90.0183	99.4327	105.718	113.618	121.27	127.872	134.512	143.085	150.89	157.505	162.346	171.346	174.163	183.224	188.297	194.642	194.601	198.915	196.066	188.77	181.652	178.615	173.471	169.817	167.834	163.55	158.456	152.678	146.759	139.198	133.476	123.56	115.558	106.892	100.789	92.3485	84.3854	76.5963	66.9492	56.4323	46.6233	38.2549	32.8817	27.5079	21.58	18.0739	14.98	13.0118	12.2931	11.1955	12.7855	25.3911	34.9372	35.4391	31.4879	22.8082	15.9767	11.5297	12.3902	11.8774	11.7656	12.3976	13.0843	13.2784	21.4721	36.7061	51.6257	64.5388	76.3511	86.9106	94.5697	104.34	111.93	119.934	128.139	135.591	143.78	150.791	158.598	167.699	172.621	179.21	187.484	191.229	194.797	197.059	190.1	185.212	180.067	170.95	168.605	160.592	157.499	149.212	141.9	135.896	126.182
0.247	17.6037	13.3648	11.2899	9.88249	10.0995	10.2391	10.5454	10.956	10.637	10.7215	11.4711	12.5795	27.1129	39.0697	48.4075	57.0195	64.128	71.6066	77.8135	84.9511	91.9182	98.4448	104.738	110.734	117.574	123.792	129.713	134.837	140.014	147.474	151.732	156.297	160.224	164.815	169.112	170.122	169.497	163.792	159.366	153.58	151.539	149.012	144.674	141.589	137.688	131.915	127.859	121.847	117.686	110.162	102.664	96.2347	89.2771	83.9122	79.0261	70.7714	61.0498	52.544	44.7637	37.4078	30.8714	25.2365	20.7866	17.4126	13.5338	11.9248	10.3651	9.87212	11.5896	22.4303	30.4215	28.8831	26.5959	18.7982	14.0679	10.6499	10.6605	11.0085	10.8929	11.5055	11.22	11.2718	19.7701	33.9521	45.9878	57.775	67.2447	75.2765	83.0142	90.645	97.8566	105.506	112.318	119.336	123.887	131.787	137.411	145.252	148.231	156.892	161.603	167.115	167.639	170.461	165.796	158.607	154.274	151.362	145.868	140.936	138.178	131.765	126.399	118.933	113.405
0.258615	15.06	12.2169	9.74471	8.3732	8.31926	8.84125	8.90209	9.56506	9.42471	9.41453	10.276	11.0441	23.8268	34.7335	42.0151	50.1678	55.4904	62.1082	67.3096	73.3926	78.867	82.7634	90.501	95.435	101.078	104.346	110.56	114.785	119.616	124.784	130.809	133.22	138.643	140.311	142.822	146.618	144.459	141.168	135.172	133.016	130.214	127.613	124.037	121.009	118.56	113.377	110.136	105.457	100.963	95.9378	90.2734	86.1311	80.1522	74.8685	70.2394	63.8907	56.6331	47.8718	40.7614	34.212	28.8377	23.4258	18.2327	15.2421	12.62	10.4193	9.29948	8.45258	9.70043	20.5702	25.1028	25.1398	22.2775	16.6195	11.7609	8.82921	9.27665	9.93119	9.32777	9.86569	9.9352	9.44244	18.0218	30.0082	40.2374	51.3892	58.3983	66.6392	72.0413	78.7203	85.982	91.0725	95.8996	102.495	108.192	113.657	118.268	122.695	130.033	133.905	138.475	144.425	145.539	146.099	141.823	137.435	134.109	130.152	126.462	122.885	119.67	117.073	110.897	105.448	100.174
0.270162	12.865	11.0145	8.85397	7.59618	8.0079	8.21691	8.69922	8.38926	8.8539	8.31836	8.5523	9.64426	21.5618	30.6613	37.8924	43.2623	47.7627	53.0714	58.8672	64.9833	68.95	73.427	77.8442	82.1586	87.2639	92.2049	95.5127	98.4159	102.629	107.277	111.94	115.573	121.075	121.498	123.818	123.808	124.273	121.633	117.61	114.232	112.564	110.439	108.586	105.393	102.805	100.297	96.2884	91.525	88.1664	82.684	80.3433	75.4722	71.5608	67.649	64.2474	59.181	52.2837	45.2717	38.0963	31.866	26.0911	21.7387	16.9355	13.2038	11.1207	9.60003	8.08688	7.20197	8.45037	17.9688	22.3575	21.6433	19.1729	13.9475	10.626	8.28973	8.47069	8.49067	8.70431	9.0665	8.52952	8.9412	16.1644	27.3476	37.0411	44.9358	52.7533	58.8673	63.3563	69.4572	74.7359	79.196	84.5626	89.0466	93.939	99.963	102.965	108.112	112.273	116.745	120.764	124.828	125.226	129.336	123.668	119.831	116.923	113.125	111.957	108.178	105.729	100.653	97.5673	92.6906	88.7954
0.282279	11.4828	9.19814	7.83659	7.03992	6.87845	7.31615	7.64474	7.30005	7.4049	7.99959	7.54912	8.65076	19.0778	26.8314	32.4198	38.2639	42.2118	46.5237	50.8536	54.9798	59.0788	64.1605	68.093	70.7077	75.8788	78.6848	82.5374	87.5625	90.6782	92.785	95.7852	99.2222	104.159	104.335	106.608	107.691	108.466	106.208	102.359	99.9898	97.8267	96.1544	94.4173	92.7847	89.753	87.3061	84.169	80.939	77.5002	73.6939	69.8124	67.0609	63.7702	60.7966	58.476	53.5906	47.5452	41.0656	35.8682	30.0251	24.7338	19.7811	16.2305	12.6634	10.3576	8.16456	7.32335	6.597	8.08662	16.6567	18.477	18.6235	16.4989	12.0741	8.91888	6.72753	7.34071	7.6001	7.66224	7.69243	7.58904	7.59506	15.0963	24.6949	32.9936	39.4751	46.1139	51.3631	55.8799	59.6875	64.3862	69.8552	73.5617	78.4528	82.1881	86.6552	90.4731	94.2708	98.2442	101.591	104.671	109.01	109.014	111.297	108.276	104.786	101.936	99.6273	96.5992	95.7849	93.6269	89.6591	86.5926	81.9925	78.2449
0.294251	9.52398	8.35953	6.90661	6.00416	6.09905	6.35539	6.72209	6.47176	7.16715	7.25816	7.05761	8.02899	17.1539	23.3184	28.6809	32.9947	36.8291	40.3359	45.0871	48.5403	50.9542	54.4924	58.5145	61.8231	64.9806	67.8537	72.3262	74.718	77.6117	80.117	84.0363	86.3592	89.2453	91.4258	92.9223	94.5773	92.8741	91.9035	87.6711	86.3611	86.9113	83.5174	82.8734	81.0764	77.6759	75.6536	73.5069	70.2605	68.2472	64.6602	62.5134	58.8857	56.9591	54.4949	52.1919	48.8007	43.9377	38.9457	33.4285	27.811	22.6342	18.5769	14.216	11.8523	9.07654	7.28646	6.4093	5.5002	6.96071	14.9306	15.7361	15.9769	13.981	10.2168	7.73561	5.84509	6.51453	6.47151	6.60381	6.81035	6.61781	6.81579	13.4264	22.7511	30.0339	35.5813	40.5714	44.4469	49.6593	52.4945	57.1242	59.7591	63.4542	68.3777	70.9221	75.2717	78.7638	82.0378	86.3695	88.9857	91.3195	94.0042	95.8545	97.5947	94.0125	91.1325	89.6587	87.0712	83.6432	83.99	81.2348	78.4936	75.7815	72.4124	70.4583
0.306238	8.4961	6.99267	6.20626	5.05011	5.26061	5.65649	5.94941	6.34274	6.29651	6.48341	6.14633	6.75675	15.4743	20.8302	25.6444	28.8923	32.592	35.8293	38.013	42.2121	45.3851	48.3614	51.0304	53.8236	57.8883	59.6934	63.2889	65.0858	67.0424	70.6187	73.1924	76.4008	78.368	79.993	81.2569	82.0115	82.3541	78.4256	77.8748	75.7735	74.3645	74.0445	72.0963	70.2256	69.0917	65.9974	65.2161	62.3211	60.7331	57.5137	55.8436	52.6226	49.8505	49.3898	47.0931	44.3845	41.5873	35.53	30.7772	25.6376	21.7764	17.2059	14.1018	10.888	8.45487	6.96619	5.79208	4.75693	6.36941	13.8459	13.6486	13.8988	12.3285	9.24913	6.70251	5.43261	6.20774	6.00377	6.0085	5.76596	6.09995	6.24408	12.3806	20.4268	27.3169	31.0774	35.7872	40.1903	42.8286	46.6363	50.2232	53.0727	56.506	60.4175	62.9387	66.0849	69.6086	72.6678	75.2758	78.2368	80.6476	83.333	84.8366	86.5341	83.2656	80.1094	78.6842	76.7024	74.9878	74.1054	72.1238	70.5402	67.5462	64.5948	63.14
0.318677	7.85258	6.46866	5.53277	5.1039	5.24621	5.18288	5.45837	5.50116	5.53901	5.56235	5.88297	6.51592	13.5629	18.6579	22.4988	25.4281	28.5922	31.2711	33.9286	37.2636	38.7548	41.5491	45.282	47.1132	49.1623	52.5199	55.3244	57.8945	59.2307	62.2498	64.8022	65.9854	67.7935	70.3878	71.7315	71.9156	72.5477	70.1112	67.7012	66.6159	66.2343	65.1422	62.8581	62.1581	60.8471	58.6449	57.268	55.5073	53.9195	51.5419	49.2994	47.8838	45.7668	44.5453	43.044	41.2543	37.2029	32.5923	28.4762	24.1282	20.2611	15.9279	12.8902	10.3532	7.71019	5.88608	5.04914	4.45817	5.82392	12.7264	11.9942	11.8677	10.2084	7.7325	5.85532	4.87001	4.91966	5.26437	5.07961	5.67689	5.4347	5.23908	11.5245	18.4188	23.7405	28.0496	31.7901	35.6466	37.4834	40.6948	43.5993	46.8411	49.9363	52.724	55.9455	58.9632	60.2504	63.7408	66.3361	69.787	70.8159	73.2336	74.3733	76.0442	74.3146	70.7921	69.1651	68.2127	67.0507	65.2294	63.6671	62.5568	60.3213	58.4173	55.1027
0.33063000000000003	7.08451	5.74133	4.96692	4.43318	4.56979	4.85213	5.17496	5.19183	5.09264	5.17021	5.37228	6.11784	12.5679	16.8332	19.6024	22.4309	25.4809	27.4837	30.2008	32.414	34.782	36.9021	39.4735	42.2024	45.0677	46.39	48.3329	50.8387	52.829	55.8366	56.9656	58.7593	60.8665	63.0492	63.0935	63.8402	62.8363	61.3639	60.1487	58.9516	58.0458	56.9718	56.6225	56.1692	54.0006	53.0238	50.8818	50.4612	47.9587	46.4717	44.2982	42.5154	42.275	39.8452	39.6177	38.5222	34.2044	30.4827	26.7004	22.7302	19.1571	14.978	12.1457	9.16673	7.41591	5.17371	4.59348	4.27495	4.80939	12.1009	10.4757	10.6201	8.7677	7.14901	5.73517	4.14633	4.90158	4.69457	4.76114	4.76843	4.83047	5.1881	10.1728	17.0505	21.5022	25.3496	28.5321	31.0246	33.8038	36.7666	39.668	41.6034	43.9929	46.7679	48.905	52.0293	54.1618	56.4653	59.9626	61.5946	63.6465	65.5513	66.3004	67.6974	64.9022	63.2599	61.8573	60.787	59.4567	58.7134	56.9616	55.6083	53.9965	51.8295	50.6044
0.34235899999999997	6.04905	5.21233	4.58949	4.01209	4.40738	4.30001	4.71652	4.68896	4.76733	4.99513	4.83727	5.66365	11.3729	15.5633	18.107	20.6059	22.8787	24.8954	26.9599	29.4975	31.3509	33.1092	35.3917	37.2798	39.595	41.6722	42.8814	45.5468	47.4312	49.1553	50.9368	51.4806	53.5975	55.3896	56.3473	56.3571	56.4619	55.2097	53.7175	52.9812	52.0143	51.504	50.9703	49.2467	48.876	47.3082	46.8531	44.4942	43.1115	41.6488	40.2658	38.6692	38.3384	36.2703	36.5131	34.3632	31.8656	28.8864	24.739	21.7599	17.8698	14.4135	11.882	8.78753	6.81662	5.02367	4.26896	3.79532	5.06488	10.8743	9.63477	8.96208	7.9638	6.33378	5.0708	4.28145	4.29131	4.31781	4.17893	4.52383	4.42222	4.81	9.86357	15.2868	19.141	22.6343	25.5419	28.3563	30.1195	32.4405	34.8203	36.6451	39.6843	41.8622	43.492	46.5762	48.9976	51.7908	53.2319	54.8492	57.4738	58.2489	59.3179	60.1646	58.0266	56.1997	55.9392	54.7536	53.253	52.2544	51.3438	50.3053	48.6826	47.55	44.9572
0.354869	5.6422	4.73573	4.07331	4.08422	3.98206	3.87005	4.48912	4.47595	4.35405	4.55829	4.55997	4.8891	10.2476	13.5148	16.0217	17.8077	20.4071	21.6962	23.3901	25.8474	27.3247	29.376	31.0531	33.2962	34.9044	36.3539	38.2964	39.7481	41.8937	43.7304	45.1508	46.7254	47.3988	48.7479	49.4293	51.0056	49.7427	49.2111	48.3048	47.1589	46.3927	46.0457	45.5278	44.2319	43.3116	41.7133	40.9744	40.0322	38.83	37.9239	36.8822	35.2875	33.9528	33.3111	33.5741	32.1035	29.2073	26.7187	23.8014	20.0286	16.5778	13.8138	10.814	8.37558	6.44334	4.9751	3.83681	3.34909	4.45267	10.0406	8.81958	8.38718	7.20805	5.40854	4.22432	3.53388	3.9394	4.26214	4.00065	4.31463	4.07796	4.02407	9.02898	14.3733	17.1417	19.9854	22.8285	24.9104	26.9015	29.2911	31.2737	33.2267	35.2702	37.2877	39.4689	40.9642	43.0851	44.931	46.9382	49.713	50.5438	52.4434	52.9882	53.7832	52.2589	49.9821	49.6819	48.8881	48.4027	47.1555	45.9868	45.1161	43.5391	42.3233	40.6462
0.367411	4.85481	4.50667	3.95611	3.65367	3.45718	3.70704	4.33679	3.89565	4.29252	4.20529	4.19048	4.85989	9.70548	11.9786	14.6344	16.2835	17.4006	19.4002	21.2226	22.46	24.5697	26.4979	28.0214	29.717	31.5124	32.8553	34.5464	35.2592	37.1081	39.097	40.462	41.6952	43.4896	43.0713	44.447	45.6035	45.0511	43.1699	43.148	42.2096	41.5369	41.522	41.2625	39.717	38.8163	38.4486	37.081	36.359	35.7443	33.9431	33.1029	32.1529	32.1699	30.8965	30.1347	28.9234	27.5141	25.228	21.8092	18.8675	15.4976	12.8747	10.0849	7.62508	5.76007	4.71506	3.47253	3.08394	4.28823	10.0626	7.98449	7.42632	6.78611	5.18491	3.81267	3.11873	3.37538	4.07242	3.80537	3.91633	3.90522	4.0044	8.2053	12.8973	15.9688	18.4974	20.3182	22.4231	24.9881	25.7895	28.3051	29.303	31.8352	33.5116	35.0418	37.0484	38.9916	40.2616	42.3247	44.0101	45.6098	46.694	47.1306	48.0525	47.0203	45.6577	44.7296	44.2065	42.8568	42.2702	41.7184	39.9299	39.3091	38.0189	37.4299
0.379729	4.45942	4.21581	3.33324	3.39954	3.277	3.38708	3.64253	3.69735	3.60711	3.8054	3.84829	4.34293	8.23267	11.1919	12.486	14.5365	15.5685	17.4371	19.1331	21.0094	22.1234	23.1265	25.1533	26.4154	28.076	29.5059	30.549	31.9091	33.5585	35.1628	36.455	37.1552	38.7181	39.3724	39.5121	40.0214	39.8377	39.5571	38.4192	38.0785	37.5536	36.9885	36.7088	35.6201	35.1601	34.7357	33.9272	32.6738	32.559	30.8606	30.3141	29.5974	29.2419	28.1319	27.579	26.6419	25.8404	22.7387	20.2991	17.2268	14.8643	11.8578	9.53847	7.52885	5.46205	4.08809	3.10437	2.72317	3.78944	8.8156	7.06017	6.31885	5.81037	4.55215	3.63149	3.22754	3.05144	3.30407	3.43851	3.5702	3.6371	3.56237	8.02392	11.5948	14.4259	16.6106	18.3616	19.9194	21.6711	22.7273	25.248	26.4049	27.9427	30.3881	31.9327	33.3141	34.7987	36.707	37.7741	39.3018	40.6475	42.3921	42.4709	43.2632	41.7557	41.4485	40.5834	39.4425	39.9774	38.8452	37.7237	37.0225	36.6773	34.3597	34.4
